Date,.TRXFLDUSPA1,.TRXFLDUSPC1,.TRXFLDUSPE1,.TRXFLDUSPE2,.TRXFLDUSPF1,.TRXFLDUSPF3,.TRXFLDUSPF4,.TRXFLDUSPF6,.TRXFLDUSPH1,.TRXFLDUSPH2,.TRXFLDUSPI1,.TRXFLDUSPI2,.TRXFLDUSPI3,.TRXFLDUSPI4,.TRXFLDUSPM1,.TRXFLDUSPM2,.TRXFLDUSPM3,.TRXFLDUSPN1,.TRXFLDUSPN2,.TRXFLDUSPN3,.TRXFLDUSPT1,.TRXFLDUSPT2,.TRXFLDUSPT3,.TRXFLDUSPU1,.TRXFLDUSPY1,.TRXFLDUSPY2,.TRXFLDUSPY3,.TRXFLDUSPY4
2014-07-31,,,366.07,,102.84,,264.75,,354.96,177.26,302.82,195.44,,471.25,,265.27,210.09,232.74,,,147.52,,,238.08,,272.95,212.79,177.17
2014-08-01,,,363.04,,101.49,,264.31,,354.5,176.93,302.54,195.12,,470.01,,264.49,210.63,233.62,,,147.49,,,239.01,,273.22,212.61,176.3
2014-08-04,,,369.04,,102.07,,265.88,,357.16,177.72,303.83,196.24,,471.3,,267.97,212.29,235.05,,,147.93,,,237.81,,275.31,214.94,177.68
2014-08-05,,,361.08,,101.11,,263.59,,354.69,176.27,303.18,194.79,,466.69,,266.24,210.13,233.89,,,146.52,,,234.84,,275.12,212.76,177.03
2014-08-06,,,362.55,,101.41,,264.01,,353.92,176.18,300.58,194.68,,463.96,,266.96,211.99,237.3,,,146.55,,,232.04,,276.44,210.73,178.08
2014-08-07,,,359.98,,100.66,,264.37,,349.5,174.48,300.67,193.52,,461.85,,264.49,210.74,235.34,,,145.54,,,234.21,,275,209.42,177.02
2014-08-08,,,366.08,,101.63,,266.06,,352.91,176.46,305.19,195.85,,467.38,,267.52,212.2,237.34,,,146.55,,,238.88,,279.75,211.7,180.48
2014-08-11,,,366.21,,101.64,,267.31,,352.56,176.65,306.3,196.89,,471.26,,269.16,211.98,239.33,,,148.04,,,238.15,,281.05,213.22,180.58
2014-08-12,,,363.55,,101.59,,266.5,,352.52,176.23,305.2,196.44,,471.39,,269.27,211.1,238.99,,,147.83,,,237.9,,278.98,212.56,179.87
2014-08-13,,,364.82,,102.09,,269.49,,356.97,178.38,307.85,198.24,,475.21,,270.16,209.97,240.17,,,149.45,,,238.7,,279.54,213.79,179.71
2014-08-14,,,362.77,,102.45,,269.59,,358.47,180.8,309.22,198.88,,479.55,,269.42,212.4,241.11,,,149.47,,,240.93,,282.21,215.19,181.73
2014-08-15,,,364.93,,101.94,,269.53,,356.79,181.25,308.77,198.05,,480.71,,268.59,212.08,242.46,,,149.94,,,241.9,,281.05,215.72,180.49
2014-08-18,,,366.12,,103.16,,272.23,,360.53,182.62,313.73,200.93,,489.52,,272.43,214.08,243.74,,,151.25,,,241.66,,285.48,217.09,182.38
2014-08-19,,,368.8,,103.35,,272.86,,362.53,183.84,314.71,201.42,,490.56,,272.9,214.5,244.17,,,152.31,,,244.53,,287.61,217,185.57
2014-08-20,,,369.56,,103.65,,273.77,,362.38,183.79,317.08,201.86,,494.07,,274.05,212.5,244.21,,,152.92,,,245.13,,288.62,217.03,187.43
2014-08-21,,,369.76,,105.08,,273.79,,363.04,183.65,317.26,202.38,,491.88,,272.11,214.44,243.96,,,153.84,,,245.65,,288.8,216.97,187.55
2014-08-22,,,367.44,,104.96,,271.83,,361.87,184.09,316.12,201.75,,492.49,,271.88,213.3,242.87,,,154.06,,,245.05,,289.86,216.91,188.31
2014-08-25,,,370.65,,106.04,,271.59,,363.04,185.86,317.83,202.11,,493.13,,271.96,213.42,244.94,,,154.09,,,246.49,,290.19,217.3,188.88
2014-08-26,,,372.52,,106.44,,271.99,,364.36,187.01,317.22,202.86,,491.35,,274.52,214.99,244.87,,,154,,,244.03,,290.03,217.07,189.63
2014-08-27,,,372.38,,105.95,,272.27,,364.22,187.01,316.3,202.42,,491.7,,274.36,215.78,244.75,,,154.67,,,246.3,,290.09,217.15,190.2
2014-08-28,,,372.2,,105.38,,271.74,,363.39,186.61,315.32,201.54,,490.04,,273.11,215.78,245.07,,,154.73,,,247.78,,288.57,216.64,189.99
2014-08-29,,,374.32,,105.91,,273.07,,365.7,187.37,315.48,201.53,,489.71,,274.76,216.79,245.62,,,155.43,,,249.56,,288.88,216.5,189.84
2014-09-01,,,374.32,,105.91,,273.07,,365.7,187.37,315.48,201.53,,489.71,,274.76,216.79,245.62,,,155.43,,,249.56,,288.88,216.5,189.84
2014-09-02,,,369.73,,106.46,,273.33,,366.16,187.3,316.03,202.24,,495.71,,271.23,218.92,245.33,,,155.36,,,247.31,,290.67,216.73,190
2014-09-03,,,370.8,,106.23,,273.33,,366.49,187.97,315.72,202.29,,493.62,,271.75,220.43,245.47,,,153.01,,,248.52,,288.97,216.48,189.29
2014-09-04,,,365.7,,106.29,,272.37,,364.76,186.63,315.71,202.26,,496.19,,271.36,220.56,244.49,,,152.47,,,248.36,,292.19,216.06,191.31
2014-09-05,,,368.25,,106.34,,275.2,,366.81,187.42,316.13,202.84,,498.97,,271.93,221.93,245.29,,,153.49,,,251.29,,293.93,217,192.08
2014-09-08,,,362.39,,106.43,,274.59,,368.61,187.53,316.5,202.54,,497.28,,269.07,221.02,244.32,,,153.37,,,249.67,,294.32,216.61,190.37
2014-09-09,,,360.5,,105.23,,272.91,,368.92,186.38,315.2,200.95,,494.65,,267.19,219.11,243.86,,,152.35,,,246.7,,291.86,215.22,188.32
2014-09-10,,,359.66,,106.13,,269.22,,369.43,188.51,315.44,202.25,,495.39,,267.37,218.36,244.69,,,154.35,,,245.68,,293.12,215.99,188.66
2014-09-11,,,360.08,,106.64,,269.59,,370.13,187.82,315.61,201.61,,497.18,,268.8,221.75,244.67,,,154.93,,,247.58,,293.49,216.59,188.75
2014-09-12,,,354.63,,107.11,,261.89,,367.12,186.57,314.22,200.93,,496.61,,265.88,219.63,242.73,,,154.21,,,242.98,,291.95,215.75,188.75
2014-09-15,,,356.96,,107,,260.75,,365.13,185.83,313.6,200.48,,494.82,,265.02,219.44,243.83,,,153.29,,,243.37,,290.23,215.01,188.04
2014-09-16,,,361.16,,107.21,,263.03,,368.31,188.51,314.72,201.53,,498.11,,267.54,218.1,245.64,,,153.83,,,246.17,,290.47,215.68,189.7
2014-09-17,,,359.52,,107.87,,262.99,,367.37,189.13,315.1,201.15,,503.64,,269.85,214.43,244.91,,,154.52,,,245.49,,292.06,215.88,189.53
2014-09-18,,,357.65,,109.37,,260.93,,369.57,190.72,316.76,202.61,,505.62,,268.75,214.67,246.3,,,155.55,,,243.86,,292.92,216.66,190.23
2014-09-19,,,357.44,,108.88,,261.01,,367.87,191.1,315.87,201.59,,503.31,,265.99,213.8,246.68,,,154.06,,,245.64,,291.18,216.93,190.43
2014-09-22,,,352.12,,108.1,,258.72,,365.56,189.98,311.84,199.24,,496.39,,259.93,212.97,246.49,,,153.32,,,243.7,,286.81,213.47,188.15
2014-09-23,,,351.06,,107.29,,256.79,,361.36,189.27,308.82,198.03,,492.47,,259.32,210.7,243.55,,,153.58,,,242.47,,285.17,211.64,186.72
2014-09-24,,,351.41,,107.89,,256.59,,365.31,192.74,310.68,199.94,,496.47,,259.28,211.25,246.26,,,153.93,,,241.85,,286.52,213.45,189.6
2014-09-25,,,345.91,,105.93,,255.26,,359.22,189.77,306.08,196.46,,488.57,,254.99,208.19,243.16,,,149.96,,,240.31,,283.04,210.36,186.88
2014-09-26,,,350.46,,106.95,,257.45,,360.79,190.32,309.12,197.58,,494.06,,256.14,209.26,244.13,,,152.45,,,240.77,,291.14,212.45,187.84
2014-09-29,,,349.48,,106.42,,257.06,,360.4,190.03,307.85,197.4,,493.65,,253.24,208.72,244.3,,,152.23,,,241.92,,289.75,212.01,187.34
2014-09-30,,,345.16,,106.24,,255.42,,357.03,188.88,305.94,197.34,,492.58,,251.67,206.48,244.95,,,152.29,,,242.04,,287.77,211.3,186.45
2014-10-01,,,338.52,,104.87,,255.39,,354.93,186.51,300.51,194.21,,480.17,,246.11,203.65,243.44,,,149.45,,,243.01,,283.93,208.02,184.59
2014-10-02,,,337.25,,105.05,,255.06,,356.73,185.72,299.96,194.61,,483.01,,244.97,202.95,243.44,,,149.48,,,242.79,,287.36,207.45,186.24
2014-10-03,,,336.76,,106.74,,256.76,,363.29,189.27,303.05,197.07,,494.87,,243.53,206.35,245.85,,,150.17,,,244.34,,290.32,210.31,188.76
2014-10-06,,,336.63,,106.54,,257.21,,364.3,188.18,302.36,196.77,,489.7,,243.81,205.57,246.62,,,149.83,,,244.17,,288.78,209.32,187.62
2014-10-07,,,331.95,,104.43,,255.26,,360.09,184.87,294.95,193.13,,477.18,,238.57,202.42,245.13,,,147.44,,,243.75,,284.95,206.38,185.56
2014-10-08,,,334.1,,106.3,,260.33,,367.93,189.49,299.78,196.62,,480.5,,243.22,206.5,248.18,,,150.38,,,248.22,,288.56,209.38,188.64
2014-10-09,,,321.4,,103.64,,259.51,,360.13,185.64,292.03,192.07,,469.14,,233.98,201.96,245.12,,,148.09,,,243.37,,282.39,204.36,185.71
2014-10-10,,,316.92,,102.45,,258.92,,358.39,183.86,288.94,189.06,,457.97,,228.36,198.89,245.56,,,143.29,,,244.18,,278.35,202.15,184.98
2014-10-13,,,306.31,,101.45,,258.28,,353.55,178.9,284.56,187.17,,446.4,,225.97,195.21,242.98,,,141.14,,,242.59,,272.54,197.67,181.97
2014-10-14,,,302.29,,101.67,,262.25,,352.28,177.61,288.35,188.03,,458.79,,227.74,195.79,242.47,,,141.51,,,244.69,,274.11,198.8,183.03
2014-10-15,,,305.88,,99.26,,260.89,,348.01,177,287.32,187.48,,460.1,,227.93,198.14,240.25,,,140.86,,,242.45,,275.13,197.69,180.55
2014-10-16,,,313.31,,99.53,,261.7,,349.72,176.25,289.49,188.19,,467.86,,231.4,200.94,239.01,,,140.66,,,243.82,,277.8,198.61,180.23
2014-10-17,,,315.45,,100.59,,262.78,,353.09,179.14,294.07,190.81,,475.72,,234.92,203.74,242.05,,,142.47,,,245.24,,279.81,201.54,181.27
2014-10-20,,,318.15,,101.21,,266.41,,357.97,181.11,294.36,191.88,,482.72,,237.45,207.99,245.49,,,144.18,,,248.84,,284.02,204.34,184.37
2014-10-21,,,327,,103.39,,269.13,,367.4,185.73,300.44,196.75,,498.43,,243.45,214.27,244.97,,,148.29,,,250.4,,290.12,207.72,187.87
2014-10-22,,,321.25,,102.2,,267.96,,363.94,185.13,296.26,194.94,,489.91,,239.35,210.36,245.33,,,147.39,,,251.4,,287.76,205.4,186.55
2014-10-23,,,326.77,,103.37,,270.5,,368.93,188.87,302.86,197.66,,501.25,,240.91,213.49,245.43,,,149.88,,,252.38,,290.72,207.99,188.93
2014-10-24,,,325.98,,104.41,,270.55,,373.46,191.72,304.34,198.55,,507.48,,242.99,214.78,247.03,,,150.98,,,254.39,,291.58,209.77,187.25
2014-10-27,,,319.61,,104.37,,272.04,,373.94,191.96,304.02,198.59,,510.82,,238.51,210.84,246.8,,,151.15,,,253.73,,292.32,209.59,188.05
2014-10-28,,,326.65,,105.92,,273.19,,377.79,193.56,310.65,201.88,,517.98,,240.46,215.4,248.21,,,153.58,,,255.62,,295.67,212.05,189
2014-10-29,,,327.02,,106.49,,271.03,,377.59,193.53,309.72,201.1,,515.11,,236.59,213.4,247.66,,,154.02,,,254.3,,294.35,211.73,188.63
2014-10-30,,,325.3,,106.86,,273.43,,380.25,197.68,311.5,207.57,,513.54,,233.68,215.53,249.45,,,153.18,,,258.43,,296.36,212.6,190.27
2014-10-31,,,331.03,,108.39,,275.67,,383.83,198.14,315.35,210.4,,521.27,,236.85,219.14,251.8,,,156.51,,,258.81,,298.16,214.87,191.46
2014-11-03,,,326.45,,108.57,,277.48,,382.59,198.5,315.24,210.16,,522.09,,235.92,218.39,252.31,,,157.78,,,260.29,,299.33,215.12,191.32
2014-11-04,,,319.16,,108.5,,277.53,,381.39,198.64,314.41,209.91,,525.34,,232.21,221.97,253,,,157.34,,,258.22,,297.96,211.15,191.01
2014-11-05,,,324.23,,109.31,,277.59,,382.77,197.48,315.58,212.72,,526.16,,230.07,222.63,255.16,,,157.69,,,263.3,,299.63,212.69,191
2014-11-06,,,327.73,,109.84,,275.63,,385.12,198.75,317.99,213.73,,534.82,,232.78,223.91,255.15,,,156.62,,,259.29,,303.4,213.6,193.11
2014-11-07,,,331.99,,109.9,,275.67,,377.83,197.34,317.95,214.1,,534.95,,238.17,225.36,255.2,,,156.19,,,262.18,,304.2,212.47,193.98
2014-11-10,,,328.97,,110.32,,277.22,,381.45,199.34,318.31,214.46,,542.72,,235.14,227.13,256.04,,,156.25,,,263.07,,305.52,211.51,194.85
2014-11-11,,,329.89,,110.06,,276.53,,383.62,199.81,317.89,213.97,,543.14,,236.53,226.23,255.61,,,156.5,,,262.17,,305.89,212.46,195.09
2014-11-12,,,327.48,,109.86,,274.81,,383.94,199.45,318.15,214.83,,542.12,,237.47,227.11,255.86,,,157.47,,,257.76,,308.07,213.07,196.85
2014-11-13,,,322.96,,109.48,,275.71,,385.14,198.86,317.29,214.33,,542.31,,234.47,226.51,256.87,,,158.34,,,255.44,,307.33,214.74,198.7
2014-11-14,,,326.12,,109.22,,274.24,,382.57,196.78,317.53,213.83,,540.78,,238.76,224.57,255.31,,,160.16,,,254.58,,306.85,215.73,199.43
2014-11-17,,,324.93,,109.06,,275.09,,385.16,197.56,316.81,213.31,,538.93,,238.55,225.59,257.34,,,160.14,,,257.63,,306.97,214.96,198.57
2014-11-18,,,325.48,,109.22,,276.37,,391.78,200.67,319.14,213.98,,543.17,,240.39,226.72,258.31,,,162.18,,,258.47,,309.15,215.71,198.35
2014-11-19,,,327.21,,108.96,,274.7,,389.28,199.87,318.47,213.21,,540.68,,235.47,225.3,259.39,,,160.91,,,258.4,,310.91,215.46,201.12
2014-11-20,,,331.06,,109.02,,275.67,,389.86,198.95,319.24,214.03,,542.26,,239.59,225.6,258.28,,,162.85,,,258.02,,313.97,215.35,202.83
2014-11-21,,,334.72,,109.34,,277.55,,391.53,199.63,323.4,215.06,,543.13,,244.21,225.81,259.84,,,163.44,,,258.77,,314.96,215.71,203.66
2014-11-24,,,332.22,,110.15,,278.56,,395.1,200.56,324.61,215.96,,547,,242.1,227.1,259.02,,,165.53,,,256.84,,317.24,218.39,205.25
2014-11-25,,,327.43,,109.9,,279.19,,395.5,200.56,325.9,216.79,,548.81,,243.64,228.06,259.21,,,165.24,,,256.49,,317.28,220.31,204.52
2014-11-26,,,324.65,,110,,281.4,,397.95,202.31,324.69,216.94,,550.23,,242.8,227.16,260.26,,,167.1,,,257.75,,317.48,220.65,204.49
2014-11-27,,,324.65,,110,,281.4,,397.95,202.31,324.69,216.94,,550.23,,242.8,227.16,260.26,,,167.1,,,257.75,,317.48,220.65,204.49
2014-11-28,,,302.86,,109.73,,282,,399.42,203.37,321.35,216.12,,552.26,,230.55,228.06,262.35,,,167.38,,,258.66,,320.19,222.79,207.98
2014-12-01,,,302.21,,108.52,,280.67,,398.18,202.53,318.13,214.17,,540.37,,228.05,226.35,260.95,,,164.34,,,257.69,,314.8,220.93,204.55
2014-12-02,,,306.23,,109.85,,281.64,,400.83,205.15,319.83,215.4,,547.46,,227.55,229.58,261.95,,,165.06,,,259.98,,315.68,221.52,205.01
2014-12-03,,,310.36,,110.63,,281.37,,403.29,205.17,323.73,217.1,,553.44,,233.04,232.66,260.76,,,166.91,,,259.74,,318.55,221.61,204.91
2014-12-04,,,307.9,,110.7,,281.73,,402.09,205.07,322.76,216.59,,553.44,,231.83,233.64,259.31,,,166.44,,,259.87,,318.11,221.12,204.73
2014-12-05,,,303.89,,112.43,,280.45,,404.75,206.77,323.56,217.47,,555.77,,229.53,234.52,260.07,,,166.76,,,257.82,,318.71,222.15,204.32
2014-12-08,,,290.71,,112.54,,281.37,,404.05,208.14,320.06,214.99,,548.02,,223.43,232.85,258.88,,,163.91,,,257.79,,314.97,220.1,203.61
2014-12-09,,,293.82,,112.46,,282.72,,404.57,207.24,321.76,215.37,,543.26,,226.16,235.11,257.44,,,165.07,,,259.45,,315.21,219.11,204.2
2014-12-10,,,284.12,,110.38,,281.6,,397.06,204.1,313.99,211.9,,537.23,,218.38,232.46,254.65,,,162.01,,,255.39,,310.57,215.94,201.7
2014-12-11,,,283.76,,110.66,,281.77,,399.73,204.36,314.66,212.99,,543.3,,214.51,232.41,255.86,,,162.49,,,257.7,,312.51,217.05,204.02
2014-12-12,,,278.12,,108.33,,279.12,,395.07,200.77,308.06,207.79,,536.71,,207.79,228.09,251.37,,,159.8,,,254.93,,309.81,215.63,203.48
2014-12-15,,,274.99,,107.31,,275.8,,391.97,198.75,307.08,208.06,,537.94,,203.16,226.94,249.05,,,158.36,,,252.31,,308.41,213.45,204.35
2014-12-16,,,277.83,,106.19,,274.54,,388.22,196.45,308.09,206.89,,529.17,,201.43,227.01,247,,,157.06,,,252.33,,303.04,210.94,200.64
2014-12-17,,,290.38,,108.83,,280.51,,396.76,200.43,311.75,211.57,,535.53,,208.68,231.88,250.73,,,160.52,,,257.82,,310.13,214.8,204.07
2014-12-18,,,295.9,,111.7,,282.74,,406.32,206.2,319.41,216.18,,548.2,,212.93,236.15,256.22,,,164.74,,,262.48,,316.07,218.35,206.86
2014-12-19,,,304.25,,111.65,,283.37,,407.2,207.28,320.85,215.85,,549.42,,215.89,237.21,255.89,,,164.26,,,262.28,,312.22,219.86,206.55
2014-12-22,,,301.4,,112.11,,287.06,,409.09,203.82,323.9,217.28,,555.17,,210.41,238.24,257.72,,,166.24,,,263.02,,313.86,221.63,208.85
2014-12-23,,,305.36,,113.11,,286.25,,405.77,197.41,325.65,218.51,,557.14,,211.88,239.37,259.3,,,166.26,,,264.02,,315.42,223.09,210.04
2014-12-24,,,303.16,,112.97,,285.25,,407.05,199.19,325.92,218.93,,560.02,,212.72,239.07,258.8,,,166.22,,,268.23,,315.76,223.05,209.27
2014-12-25,,,303.16,,112.97,,285.25,,407.05,199.19,325.92,218.93,,560.02,,212.72,239.07,258.8,,,166.22,,,268.23,,315.76,223.05,209.27
2014-12-26,,,302.93,,112.95,,286.16,,407.19,201.6,326.56,218.91,,561.17,,214.61,239.55,259.24,,,167.6,,,271.1,,317.36,224.24,210.13
2014-12-29,,,303.95,,113.42,,286.58,,406.87,202.31,326.54,218.6,,563.36,,214.54,240.11,258.44,,,167.16,,,274.83,,319.23,225.32,211.6
2014-12-30,,,302.2,,113.22,,286.04,,406.36,201.04,324.86,217.41,,562.99,,215.62,239.22,256.91,,,165.83,,,269.64,,318.47,224.17,211.3
2014-12-31,,,300,,112.03,,281.83,,401.93,199.43,321.12,215.27,,560.28,,213.88,236.05,253.48,,,163.6,,,264.99,,317.64,222.61,211
2015-01-01,,,300,,112.03,,281.83,,401.93,199.43,321.12,215.27,,560.28,,213.88,236.05,253.48,,,163.6,,,264.99,,317.64,222.61,211
2015-01-02,,,302.18,,111.84,,285.55,,402.07,200.51,320.97,215.19,,558.21,,215.29,235.68,252.89,,,162.92,,,266.61,,314.7,221.13,209.57
2015-01-05,,,289.42,,108.83,,285.77,,399.03,199.57,313.62,210.75,,545.02,,206.34,232.01,250.59,,,159.54,,,262.33,,310.25,216.41,206.8
2015-01-06,,,285.12,,106.22,,287.74,,396.85,199.02,310.67,209.03,,535.15,,206.23,228.81,250.42,,,157.82,,,262.16,,306.57,214.08,205.54
2015-01-07,,,285.63,,107.26,,291.8,,404.54,203.98,313.31,211.11,,538.17,,208.03,229.3,255.09,,,159.75,,,264.77,,312.65,215.88,210.81
2015-01-08,,,291.71,,109.1,,293.19,,413.83,206.73,319.22,214.89,,550.49,,212.52,235.41,258.93,,,164.09,,,266.94,,319.04,219.39,213.31
2015-01-09,,,289.84,,107.23,,293.09,,410.86,205.33,316.51,212.86,,542.09,,213.35,233.15,257.31,,,164.44,,,265.01,,317.07,217.85,209.88
2015-01-12,,,280.99,,106.05,,294.68,,408.35,206.12,314.1,211.36,,537.1,,211.3,234.1,255.97,,,161.58,,,263.56,,316.78,217.47,209.03
2015-01-13,,,278.51,,105.5,,293.47,,407.15,205.35,313.79,212.5,,536.15,,204.38,233.85,255.85,,,161.49,,,264.05,,313.93,218.5,207.76
2015-01-14,,,279.47,,103.39,,295.28,,404.98,205.38,311.88,210.57,,530.53,,196.52,233.68,256.24,,,160.55,,,266.58,,312.26,215.6,205.21
2015-01-15,,,276.27,,101.42,,295.29,,402.2,202.39,309.37,208.68,,529.27,,196.1,230.98,256.86,,,157.44,,,268.11,,304.79,214.12,202.48
2015-01-16,,,285.27,,102.62,,298.13,,406.63,206.97,311.1,211.42,,536.1,,200.72,232.66,258.59,,,158.01,,,271.15,,309.28,216.14,205
2015-01-19,,,285.27,,102.62,,298.13,,406.63,206.97,311.1,211.42,,536.1,,200.72,232.66,258.59,,,158.01,,,271.15,,309.28,216.14,205
2015-01-20,,,285.27,,102.37,,295.79,,405.29,207.37,312.04,211.85,,546.46,,201.94,233.02,260.53,,,159.87,,,271.61,,307.64,214.2,203.57
2015-01-21,,,291.02,,102.9,,295.49,,407.83,206.54,314.75,211.88,,549.35,,205.84,234.62,261.82,,,160.74,,,274.42,,308.87,214.67,205
2015-01-22,,,292.36,,105.86,,301.08,,417.1,208.22,319.16,214.41,,566.87,,208.19,237.74,264.53,,,163.6,,,273.72,,314.12,217.91,210
2015-01-23,,,290.19,,104.59,,300.63,,414.73,207.7,316.99,214.66,,555.48,,203.18,232.03,261.63,,,163.69,,,274.55,,313.68,217.34,210.47
2015-01-26,,,294.5,,105.23,,303.5,,415.81,209.44,317.33,214.73,,558.16,,206.54,236.6,262.06,,,163.15,,,274.38,,316.17,219.16,211.48
2015-01-27,,,294.34,,103.89,,302.88,,413.36,208,312.73,211.69,,550.07,,204.51,233.06,259.59,,,158.69,,,274.52,,314.21,217.39,209.92
2015-01-28,,,283.07,,101.59,,300.7,,408.77,204.54,311.26,208.39,,541.15,,200.05,231.16,256.54,,,161.15,,,271.36,,314.37,213.88,208.16
2015-01-29,,,283.49,,102.83,,301.27,,412.38,206.45,315.24,210.03,,547.96,,199.37,232.98,257.89,,,162.85,,,274.81,,319.49,215.29,211.13
2015-01-30,,,285.97,,101.25,,296.03,,404.16,203.71,311.16,208.87,,532.07,,199.6,231.19,252.72,,,159.62,,,269.32,,312.41,211.73,210.11
2015-02-02,,,294.18,,103.19,,295.74,,406.77,204.54,316.43,211.08,,536.73,,203.25,232.21,256.12,,,161.55,,,271.07,,314.15,213.29,212
2015-02-03,,,302.5,,105.3,,298.95,,410.66,205.26,322.87,215.21,,541.24,,210.23,235.71,257.79,,,163.11,,,272.51,,319.48,217.99,216.3
2015-02-04,,,297.58,,104.85,,297.34,,409.73,201.57,319.59,215.59,,543.66,,208.09,237.41,257.6,,,163.44,,,268.77,,317.25,220.3,217.05
2015-02-05,,,302.34,,106.07,,300.79,,414.17,205.71,322.62,219.03,,548.1,,214.67,241.08,258.6,,,164.75,,,271.37,,318.34,221.19,218.33
2015-02-06,,,301.96,,107.76,,293.11,,410.48,203.95,322.96,217.86,,544.63,,211.67,239.92,257.11,,,163.7,,,260.96,,317.87,220.09,218.59
2015-02-09,,,302,,107.24,,291.89,,405.6,201.81,322.72,217.21,,537.29,,212.14,238.81,255.69,,,163.63,,,258.42,,316.04,219.66,216.89
2015-02-10,,,301.02,,108.1,,292.78,,411.87,204.94,324.15,217.98,,544.1,,212.6,245.4,258.89,,,167.02,,,263.16,,319.62,222.67,219.36
2015-02-11,,,298.79,,107.91,,292.02,,413.43,204.7,323.51,218.27,,545.06,,211.08,245.8,260.8,,,168.4,,,257.47,,319.11,222.97,218.91
2015-02-12,,,302.83,,109.43,,295.22,,415.56,205.39,326.31,222.11,,550.06,,215.87,251.5,261.65,,,171.54,,,256.8,,323.68,225.99,219.72
2015-02-13,,,308.66,,109.46,,293.93,,416.92,206.72,329.07,222.38,,549.27,,220.05,253.02,260.09,,,172.47,,,253.51,,325.99,228.12,220.22
2015-02-16,,,308.66,,109.46,,293.93,,416.92,206.72,329.07,222.38,,549.27,,220.05,253.02,260.09,,,172.47,,,253.51,,325.99,228.12,220.22
2015-02-17,,,309.4,,109.95,,293.16,,418.8,208.08,328.95,222.85,,549.46,,219.82,252.73,260.08,,,172.99,,,253.32,,326.41,228.13,219.74
2015-02-18,,,305.32,,108.74,,295.38,,420.32,208.34,330.85,223.64,,553.02,,221.05,256.12,261.24,,,173.05,,,258.56,,327.3,228.07,219.45
2015-02-19,,,303.4,,108.64,,290.07,,419.63,208.91,332.23,224,,552.56,,220.7,253.9,261.54,,,173.16,,,255.95,,326.75,229.3,218.42
2015-02-20,,,303.02,,109.62,,292.89,,424.32,210.88,335.83,225.78,,557.95,,221.78,255.57,262.3,,,174.43,,,256.43,,330.11,230.29,220.67
2015-02-23,,,301.4,,109.19,,294.97,,428.25,210.98,333.9,225.61,,558.39,,219.58,255.05,262.21,,,175.52,,,257.7,,329.99,230.2,220.74
2015-02-24,,,301.97,,110.21,,289.63,,427.08,210.63,334.98,226.12,,560.25,,221.68,253.91,263.22,,,175.94,,,258.8,,331.97,230.61,221.53
2015-02-25,,,303.9,,110.31,,290.24,,425.93,211.67,333.99,226.84,,555.34,,219.95,252.92,262.55,,,173.03,,,255.13,,333.34,232.41,222.18
2015-02-26,,,298.61,,110.08,,287.79,,426.52,212.57,332.66,226.18,,551.01,,218.91,253.88,262.11,,,174.23,,,253.09,,333.06,231.8,221.5
2015-02-27,,,298.15,,109.26,,289.63,,425.11,211.33,330.76,224.76,,546.41,,219.09,251.84,263.86,,,172.9,,,253.14,,332.15,231.33,221.62
2015-03-02,,,295.61,,110.44,,291.07,,428.71,213.24,334.05,227.93,,550.95,,218.53,253.46,264.12,,,175.21,,,248.45,,334.82,234.18,223.53
2015-03-03,,,296.61,,110.33,,289.95,,424.34,211.65,332.17,226.32,,548.07,,217.94,250.68,263.08,,,173.76,,,250.34,,332.08,234.58,222.57
2015-03-04,,,295.93,,109.61,,287.62,,425.94,212.58,329.16,225.19,,545.45,,216.08,248.68,260.94,,,172.97,,,248.64,,331.07,233.4,221.01
2015-03-05,,,294.57,,109.96,,288.3,,428.32,213.96,329.57,226.03,,544.16,,214.75,245.68,260.33,,,171.75,,,250.33,,331.98,233.1,222.49
2015-03-06,,,289.49,,109.63,,279.7,,420.4,210.04,325.26,222.73,,538.61,,209.22,243.38,254.86,,,170.57,,,243.32,,325.72,230.69,219.97
2015-03-09,,,287.14,,110.01,,281.89,,422.19,211.09,328.12,224.28,,540.3,,206.96,243.33,255.65,,,171.28,,,243.18,,327.61,231.89,220.89
2015-03-10,,,283.23,,107.47,,280.82,,417.59,209.11,322.27,219.84,,531.19,,201.19,240.28,251.89,,,167.69,,,242.66,,323.55,227.47,218.07
2015-03-11,,,283.53,,108.39,,281,,419.28,208.9,322.15,219.5,,534.52,,203.43,239.8,249.5,,,166.29,,,241.17,,322.2,226.08,217.54
2015-03-12,,,282.13,,110.97,,285.41,,424.34,211.32,326.15,223.18,,542.01,,206.25,243.53,252.93,,,167.1,,,245.24,,326.39,230.69,221.66
2015-03-13,,,280.63,,110.25,,284.37,,422.85,211.12,323.01,221.04,,540.07,,202.79,242.56,249.95,,,166.47,,,242.71,,324.27,229.16,220.84
2015-03-16,,,283.44,,111.24,,287.45,,432.36,215.45,327.7,223.88,,549.04,,202.3,243.67,252.14,,,168.4,,,246.34,,326.06,231.59,223.37
2015-03-17,,,282.36,,111.22,,287.09,,430.04,215.17,326.77,223.28,,551.56,,201.07,244,250.72,,,168.86,,,246.26,,325.48,230.66,222.61
