Date,Academic & Educational Services,Telecommunications Services,Energy - Fossil Fuels,Renewable Energy,Banking & Investment Services,Insurance,Real Estate,Investment Holding Companies,Healthcare Services & Equipment,Pharmaceuticals & Medical Research,Industrial Goods,Industrial & Commercial Services,Consumer Goods Conglomerates,Transportation,Chemicals,Mineral Resources,Applied Resources,Food & Beverages,Personal & Household Products & Services,Food & Drug Retailing,Technology Equipment,Software & IT Services,Financial Technology (Fintech) & Infrastructure,Utilities,Automobiles & Auto Parts,Cyclical Consumer Products,Cyclical Consumer Services,Retailers
2010-07-27,,,214.16,,66.67,,173.43,,173.74,80.91,174.29,115.47,,236.02,,267.73,124.14,144.82,,,89.24,,,173.93,,135.5,92.88,97.98
2010-07-28,,,213.49,,65.93,,175.55,,170.92,79.93,173.65,114.33,,236.37,,265.14,122.2,143.63,,,88.23,,,172.58,,133.01,92.45,97.16
2010-07-29,,,213.31,,66.07,,172.88,,170.52,79.86,173.61,113.24,,235.56,,265.34,120.99,142.28,,,87.09,,,169.95,,133.59,91.84,96.64
2010-07-30,,,212.67,,65.92,,174.58,,172.04,79.97,174.06,113.25,,237.09,,267.19,121.22,142.87,,,86.35,,,168.83,,133.96,92.57,97.39
2010-08-02,,,220.28,,67.5,,179.13,,174.52,81.55,177.59,115.18,,242.3,,275.66,123.91,144.67,,,88.33,,,171.92,,136.66,94.32,99.07
2010-08-03,,,220.89,,66.83,,176.83,,175.17,82.3,176.37,114.43,,240.34,,272.08,122.78,144.49,,,87.9,,,171.37,,133.58,93.6,97.33
2010-08-04,,,222.53,,66.92,,176.61,,177.37,83.07,177.97,115.08,,242.58,,275.06,123.68,145.37,,,88.27,,,171.71,,135.71,95.05,98.64
2010-08-05,,,222.81,,66.53,,174.56,,177.51,82.8,178.19,114.05,,242.4,,273.67,123.41,144.57,,,87.96,,,171.9,,135.29,95.28,98.75
2010-08-06,,,220.48,,65.93,,173.86,,177.93,83.13,177.36,113.87,,240.16,,274.72,122.85,145.28,,,87.66,,,171.99,,134.72,94.9,98.44
2010-08-09,,,221.6,,66.31,,176.42,,177.91,83.52,178.52,114.98,,243.82,,276.26,123.46,146.0,,,87.78,,,172.78,,136.14,95.63,99.37
2010-08-10,,,219.65,,65.57,,175.16,,177.51,83.69,176.8,113.56,,241.12,,272.09,122.54,146.22,,,86.29,,,173.28,,134.53,94.96,98.49
2010-08-11,,,212.87,,63.09,,169.92,,172.97,81.55,169.87,109.95,,231.5,,260.5,118.95,143.64,,,83.57,,,169.7,,130.02,92.07,96.31
2010-08-12,,,211.82,,62.78,,167.64,,172.95,82.03,168.3,109.2,,230.09,,262.47,119.15,143.55,,,81.72,,,169.0,,129.07,91.97,96.02
2010-08-13,,,211.14,,62.54,,167.01,,172.49,81.6,167.76,108.59,,228.88,,259.97,118.6,143.8,,,81.12,,,169.72,,127.82,91.17,94.93
2010-08-16,,,211.25,,62.49,,167.09,,171.7,81.45,167.69,108.96,,228.95,,262.8,118.46,144.05,,,81.66,,,169.73,,128.1,91.23,95.05
2010-08-17,,,214.46,,62.78,,170.99,,174.38,82.41,171.19,110.62,,233.81,,269.8,120.75,145.28,,,82.6,,,171.36,,130.47,92.44,96.44
2010-08-18,,,212.31,,62.94,,171.94,,174.94,82.16,171.07,110.86,,235.16,,272.79,120.77,145.42,,,83.25,,,170.51,,131.88,92.92,97.68
2010-08-19,,,208.99,,61.47,,168.16,,171.41,80.99,167.34,108.9,,229.73,,267.23,118.69,143.75,,,81.85,,,168.04,,129.16,91.27,96.26
2010-08-20,,,206.37,,61.3,,168.29,,170.21,80.81,166.63,108.6,,228.99,,265.12,118.52,143.86,,,81.87,,,168.37,,128.9,91.08,96.45
2010-08-23,,,206.59,,60.9,,167.04,,169.78,81.18,164.16,107.48,,226.55,,260.52,117.52,143.9,,,80.67,,,169.14,,127.54,90.24,96.09
2010-08-24,,,203.71,,59.81,,165.74,,164.81,79.91,160.72,106.03,,222.05,,252.53,116.13,143.54,,,79.15,,,169.49,,125.6,88.5,95.27
2010-08-25,,,203.1,,59.82,,168.75,,166.92,80.49,160.77,106.46,,221.89,,254.61,116.42,143.58,,,79.66,,,169.35,,127.21,89.3,96.55
2010-08-26,,,201.23,,59.24,,166.52,,165.29,79.84,160.06,106.02,,222.08,,254.39,115.51,142.74,,,78.67,,,168.6,,125.56,88.87,95.53
2010-08-27,,,206.85,,60.47,,169.64,,167.2,80.67,163.96,107.99,,227.02,,263.58,117.42,144.18,,,79.58,,,171.7,,127.61,90.53,96.27
2010-08-30,,,203.85,,58.95,,166.77,,164.74,79.91,160.94,106.61,,223.54,,259.94,115.8,142.91,,,78.74,,,169.23,,125.11,89.0,94.47
2010-08-31,,,203.37,,59.37,,168.84,,162.86,79.83,160.46,106.01,,224.14,,263.9,116.58,143.61,,,78.18,,,170.0,,124.92,89.41,94.28
2010-09-01,,,210.93,,61.67,,173.92,,167.06,81.59,167.28,109.28,,233.11,,272.75,120.01,146.13,,,80.32,,,173.8,,129.47,92.37,97.33
2010-09-02,,,212.84,,62.31,,176.5,,168.94,82.0,169.94,110.77,,236.24,,276.85,121.68,146.66,,,81.41,,,173.48,,132.08,94.06,99.25
2010-09-03,,,214.89,,63.73,,179.33,,171.15,82.55,172.59,112.24,,239.3,,279.45,122.66,147.67,,,82.98,,,174.51,,134.21,95.28,100.42
2010-09-06,,,214.89,,63.73,,179.33,,171.15,82.55,172.59,112.24,,239.3,,279.45,122.66,147.67,,,82.98,,,174.51,,134.21,95.28,100.42
2010-09-07,,,211.49,,62.17,,176.96,,169.91,82.03,170.46,110.77,,237.05,,280.27,121.48,147.12,,,81.9,,,173.32,,131.79,93.89,99.13
2010-09-08,,,213.25,,62.8,,177.9,,169.72,82.68,171.91,111.11,,239.53,,282.34,121.39,147.76,,,82.27,,,172.6,,132.7,94.7,99.64
2010-09-09,,,213.78,,63.63,,176.19,,171.42,83.44,171.49,111.54,,238.55,,278.98,122.0,148.53,,,82.31,,,173.86,,132.5,94.71,99.62
2010-09-10,,,216.11,,63.69,,177.2,,172.96,84.2,172.8,112.13,,239.25,,281.22,122.74,149.5,,,81.9,,,173.17,,132.58,95.78,100.24
2010-09-13,,,217.49,,65.24,,179.98,,173.89,84.15,175.48,113.58,,241.09,,286.62,124.14,149.14,,,83.84,,,174.05,,134.89,96.78,101.49
2010-09-14,,,216.91,,64.55,,179.24,,174.62,84.44,175.16,113.47,,241.65,,285.88,123.65,148.65,,,84.57,,,173.75,,135.07,96.3,102.73
2010-09-15,,,216.66,,64.78,,180.78,,176.51,85.16,174.82,113.87,,242.69,,284.79,123.77,149.7,,,85.08,,,172.85,,135.67,96.52,102.98
2010-09-16,,,215.89,,64.52,,179.4,,176.14,84.94,174.85,113.63,,240.52,,285.25,123.36,149.57,,,86.15,,,171.89,,134.73,95.91,103.3
2010-09-17,,,215.08,,64.17,,179.21,,176.23,85.04,176.9,114.3,,240.69,,283.51,123.84,149.19,,,85.93,,,171.78,,135.58,96.3,103.26
2010-09-20,,,218.84,,65.53,,183.55,,178.98,86.1,180.27,116.46,,242.98,,286.27,123.12,150.62,,,87.07,,,173.98,,138.67,98.21,104.84
2010-09-21,,,218.5,,64.78,,181.04,,179.54,85.97,180.41,116.24,,244.91,,285.24,122.01,150.28,,,87.22,,,173.02,,137.87,97.81,104.51
2010-09-22,,,217.35,,63.76,,178.35,,179.68,86.01,178.78,115.68,,243.3,,288.3,121.48,150.12,,,86.92,,,174.03,,136.23,96.76,104.79
2010-09-23,,,215.71,,62.68,,173.94,,179.33,85.49,176.72,114.44,,239.03,,284.88,120.37,148.98,,,87.15,,,172.36,,135.49,95.94,104.76
2010-09-24,,,220.38,,64.35,,180.52,,182.15,86.65,182.03,116.81,,245.5,,291.18,122.64,150.96,,,89.4,,,175.12,,139.36,98.26,107.38
2010-09-27,,,219.61,,63.57,,178.36,,180.87,86.07,180.65,116.08,,245.87,,289.73,122.09,150.57,,,89.13,,,175.37,,139.31,97.85,106.69
2010-09-28,,,221.33,,63.7,,179.83,,182.61,86.75,182.12,117.2,,247.2,,292.91,122.28,151.5,,,89.16,,,175.67,,141.64,98.31,107.73
2010-09-29,,,223.25,,63.34,,178.24,,182.57,86.35,182.3,117.5,,247.56,,292.47,121.98,151.06,,,89.37,,,175.12,,141.13,97.67,107.17
2010-09-30,,,223.23,,63.29,,178.58,,182.83,85.93,181.73,117.8,,246.38,,290.44,121.79,150.24,,,88.88,,,174.7,,141.27,97.39,106.87
2010-10-01,,,226.03,,64.14,,179.68,,183.08,85.93,181.91,118.63,,245.47,,296.97,122.87,150.65,,,88.44,,,175.97,,141.6,97.76,106.71
2010-10-04,,,223.32,,63.55,,179.18,,180.7,85.32,179.59,117.32,,242.72,,291.02,121.58,149.41,,,87.43,,,175.3,,140.88,97.25,106.48
2010-10-05,,,228.47,,65.12,,181.57,,184.39,86.84,184.84,119.8,,249.29,,299.44,124.01,151.11,,,89.54,,,177.28,,144.53,99.33,108.06
2010-10-06,,,230.04,,65.06,,180.93,,183.24,86.72,185.07,119.72,,249.83,,304.57,124.42,151.7,,,89.11,,,176.53,,143.49,98.72,107.8
2010-10-07,,,229.15,,64.75,,180.69,,182.96,86.79,184.72,119.75,,249.23,,298.79,123.56,150.75,,,89.25,,,176.75,,143.33,98.89,108.1
2010-10-08,,,232.01,,64.8,,182.2,,183.44,87.13,186.65,120.45,,251.7,,307.53,123.95,150.81,,,90.16,,,177.3,,145.63,100.12,108.53
2010-10-11,,,232.4,,64.74,,182.97,,183.74,87.09,186.55,120.5,,251.48,,307.05,124.17,150.77,,,90.36,,,177.33,,145.47,100.36,108.8
2010-10-12,,,232.44,,65.62,,184.78,,183.91,87.37,186.27,120.58,,250.2,,306.31,124.67,151.71,,,91.14,,,176.76,,145.49,100.67,108.72
2010-10-13,,,235.09,,65.59,,186.81,,184.86,87.87,188.79,121.86,,256.68,,312.81,126.43,152.93,,,91.62,,,177.32,,146.29,101.33,108.29
2010-10-14,,,234.91,,64.11,,184.5,,184.11,87.78,187.92,121.22,,256.3,,310.94,125.98,153.46,,,91.73,,,177.08,,145.61,101.56,107.69
2010-10-15,,,235.46,,62.78,,183.78,,184.74,88.07,187.96,121.12,,255.78,,308.84,126.51,153.89,,,93.34,,,177.67,,144.56,102.08,108.85
2010-10-18,,,237.23,,64.51,,186.47,,186.46,88.72,188.71,121.26,,256.54,,308.06,127.66,153.93,,,93.42,,,179.12,,144.97,101.93,108.7
2010-10-19,,,231.25,,63.66,,182.79,,182.83,87.31,185.16,119.61,,252.79,,296.58,125.88,152.43,,,91.86,,,178.04,,143.05,100.65,106.95
2010-10-20,,,234.42,,64.22,,186.76,,184.9,87.72,188.16,121.1,,258.83,,303.25,127.48,153.45,,,92.74,,,179.47,,143.55,102.11,107.76
2010-10-21,,,233.84,,63.98,,185.43,,185.58,87.98,189.98,121.45,,258.79,,300.26,127.19,153.82,,,92.38,,,178.5,,144.07,102.39,108.83
2010-10-22,,,235.42,,64.1,,186.05,,186.65,87.83,189.98,121.68,,260.16,,298.31,127.12,154.32,,,93.06,,,177.64,,144.49,103.28,109.28
2010-10-25,,,235.67,,63.74,,186.54,,187.4,88.2,190.75,122.2,,261.17,,302.39,127.84,154.91,,,93.55,,,177.25,,145.01,104.03,109.58
2010-10-26,,,236.12,,63.94,,185.4,,187.64,87.84,189.65,121.36,,261.6,,304.02,125.01,154.75,,,93.23,,,177.07,,144.8,104.64,110.29
2010-10-27,,,234.93,,64.25,,182.68,,186.73,87.49,188.84,120.6,,258.7,,298.92,125.3,153.8,,,93.83,,,176.51,,142.89,104.33,109.11
2010-10-28,,,234.68,,64.29,,181.44,,186.64,88.1,189.05,120.17,,258.73,,300.73,124.88,154.71,,,93.65,,,176.87,,142.31,105.26,109.13
2010-10-29,,,234.52,,64.32,,182.34,,185.67,87.71,189.53,120.3,,259.77,,304.04,126.78,154.8,,,93.17,,,177.21,,142.8,105.35,109.01
2010-11-01,,,235.34,,64.09,,183.23,,185.31,87.86,189.88,120.28,,260.11,,306.28,125.61,154.76,,,93.74,,,175.77,,142.44,105.61,108.85
2010-11-02,,,238.06,,64.25,,184.71,,188.56,88.02,191.36,121.79,,263.01,,309.81,126.55,154.94,,,94.61,,,177.9,,144.8,106.61,110.21
2010-11-03,,,238.59,,64.93,,185.82,,188.75,88.1,191.3,121.6,,264.86,,308.28,126.7,155.08,,,95.67,,,177.49,,143.99,106.97,110.57
2010-11-04,,,245.61,,67.2,,191.8,,191.4,88.02,196.21,123.5,,267.57,,323.93,129.19,156.64,,,97.75,,,179.5,,147.54,108.09,112.65
2010-11-05,,,246.68,,68.96,,193.01,,192.09,87.2,197.46,124.15,,268.12,,328.53,129.57,156.17,,,98.03,,,179.53,,148.58,108.37,113.33
2010-11-08,,,248.13,,68.48,,192.34,,192.2,86.69,196.52,123.4,,268.35,,330.38,129.63,155.94,,,98.23,,,178.5,,149.04,108.23,113.1
2010-11-09,,,247.54,,67.17,,187.0,,192.18,86.18,194.7,122.77,,264.2,,321.58,127.69,155.16,,,97.71,,,177.65,,147.64,107.5,112.14
2010-11-10,,,251.02,,68.14,,190.49,,193.31,86.06,194.58,123.69,,264.4,,327.05,127.74,154.81,,,97.91,,,176.76,,148.51,108.05,112.77
2010-11-11,,,253.41,,67.6,,190.17,,193.74,86.19,193.49,123.27,,264.37,,332.04,128.27,154.9,,,95.25,,,176.65,,148.22,107.71,112.8
2010-11-12,,,249.65,,66.45,,188.1,,191.1,85.25,190.52,121.51,,262.26,,321.97,126.37,154.36,,,94.1,,,175.27,,145.48,107.01,111.33
2010-11-15,,,248.48,,66.84,,187.1,,190.28,85.4,191.58,121.87,,262.7,,317.96,126.19,154.14,,,93.63,,,175.92,,144.95,106.79,110.61
2010-11-16,,,243.31,,65.66,,181.03,,187.23,84.42,188.44,119.71,,259.29,,307.8,124.06,152.31,,,92.01,,,173.68,,143.08,104.92,110.28
2010-11-17,,,244.33,,65.13,,182.08,,187.85,84.39,188.53,119.95,,259.28,,306.99,124.07,152.42,,,92.03,,,173.61,,144.54,105.58,111.11
2010-11-18,,,249.41,,66.07,,183.77,,190.29,85.6,192.15,121.9,,264.02,,314.24,125.31,154.91,,,93.69,,,174.65,,146.39,106.89,111.81
2010-11-19,,,251.18,,65.95,,184.22,,190.8,85.49,192.97,122.09,,265.78,,317.98,125.33,155.27,,,94.31,,,174.14,,148.31,107.1,112.92
2010-11-22,,,250.4,,64.82,,184.02,,191.03,85.36,192.96,122.19,,264.57,,319.59,126.74,155.25,,,95.18,,,174.67,,148.91,107.23,113.86
2010-11-23,,,245.64,,63.77,,182.25,,188.71,84.3,190.82,120.78,,260.63,,312.71,124.77,153.6,,,94.21,,,172.93,,147.38,105.26,113.22
2010-11-24,,,249.87,,64.79,,186.12,,190.91,85.05,195.49,123.21,,267.37,,317.07,126.63,155.14,,,95.85,,,173.84,,150.2,107.09,115.69
2010-11-25,,,249.87,,64.79,,186.12,,190.91,85.05,195.49,123.21,,267.37,,317.07,126.63,155.14,,,95.85,,,173.84,,150.2,107.09,115.69
2010-11-26,,,247.15,,64.08,,185.69,,189.64,84.4,194.01,122.36,,265.79,,311.39,126.03,154.41,,,95.51,,,172.95,,149.47,106.49,115.21
2010-11-29,,,248.49,,64.51,,185.6,,189.74,83.92,192.57,122.19,,267.36,,314.89,125.85,153.26,,,95.2,,,172.3,,148.95,105.93,114.66
2010-11-30,,,247.54,,63.94,,184.87,,188.43,83.19,192.43,121.03,,265.81,,315.73,125.52,152.63,,,93.92,,,172.08,,149.3,105.53,114.65
2010-12-01,,,254.49,,65.43,,186.67,,192.64,84.55,197.6,123.76,,271.51,,326.38,128.05,155.07,,,95.88,,,174.07,,152.4,107.68,116.36
2010-12-02,,,258.09,,67.35,,189.59,,194.04,85.02,200.52,125.75,,274.38,,332.83,129.25,155.36,,,96.79,,,174.56,,154.54,108.31,117.78
2010-12-03,,,259.37,,67.71,,191.43,,194.76,85.11,201.21,126.07,,275.75,,337.29,129.94,155.41,,,97.01,,,175.02,,155.27,108.82,117.53
2010-12-06,,,260.34,,67.61,,191.9,,193.59,84.61,201.39,126.16,,274.76,,340.39,129.28,155.09,,,97.25,,,174.24,,155.65,108.93,117.42
2010-12-07,,,259.64,,67.52,,192.46,,193.49,84.71,202.52,126.62,,274.47,,340.41,129.34,155.66,,,96.99,,,173.3,,155.75,108.93,117.64
2010-12-08,,,258.77,,69.01,,189.44,,194.06,84.73,201.71,127.36,,273.05,,334.96,128.69,156.12,,,97.76,,,172.61,,155.71,108.54,117.5
2010-12-09,,,259.6,,70.13,,187.82,,194.81,84.85,201.84,127.89,,275.4,,338.12,129.17,156.83,,,97.99,,,173.23,,156.79,108.52,117.62
2010-12-10,,,260.6,,70.86,,190.87,,197.73,85.53,203.3,129.12,,275.68,,343.34,129.87,156.87,,,98.34,,,173.98,,157.85,109.04,117.85
2010-12-13,,,262.42,,70.75,,190.55,,197.78,85.5,203.81,129.36,,274.18,,348.55,130.07,156.93,,,97.65,,,174.7,,157.57,108.21,117.18
2010-12-14,,,261.54,,69.99,,189.77,,200.19,86.53,204.81,129.9,,273.33,,348.52,130.37,157.24,,,97.31,,,175.21,,157.24,108.19,117.05
2010-12-15,,,259.77,,69.28,,188.37,,199.73,86.5,203.93,128.97,,271.65,,343.21,128.88,157.37,,,96.81,,,173.63,,156.24,107.32,116.92
2010-12-16,,,261.38,,69.12,,189.17,,201.61,87.09,205.86,130.12,,275.4,,345.47,129.25,158.46,,,97.65,,,175.23,,158.24,107.94,118.23
2010-12-17,,,261.13,,69.26,,190.47,,202.82,86.95,205.71,131.72,,273.22,,349.73,129.76,159.05,,,97.72,,,175.79,,159.78,108.19,117.97
2010-12-20,,,263.11,,69.46,,192.8,,202.72,87.06,205.71,130.97,,272.76,,351.13,130.28,158.92,,,97.73,,,176.38,,160.41,108.84,118.22
2010-12-21,,,265.56,,70.69,,194.56,,202.18,87.09,207.68,131.64,,275.12,,355.92,131.4,158.15,,,98.26,,,176.31,,161.99,109.5,118.44
2010-12-22,,,266.48,,71.68,,195.39,,202.9,87.13,208.07,131.97,,274.74,,354.97,131.9,158.63,,,98.13,,,177.13,,159.94,110.14,118.0
2010-12-23,,,267.19,,71.1,,194.26,,202.53,87.2,207.64,131.49,,273.39,,356.85,131.74,158.33,,,97.9,,,177.17,,158.34,109.78,118.23
2010-12-24,,,267.19,,71.1,,194.26,,202.53,87.2,207.64,131.49,,273.39,,356.85,131.74,158.33,,,97.9,,,177.17,,158.34,109.78,118.23
2010-12-27,,,266.07,,71.88,,195.88,,202.25,86.93,207.54,131.69,,274.05,,356.38,132.05,157.65,,,98.35,,,177.07,,158.75,109.25,118.09
2010-12-28,,,267.08,,71.94,,195.59,,202.42,86.87,207.39,131.48,,273.73,,358.06,132.09,157.73,,,98.47,,,177.47,,157.93,109.07,117.91
2010-12-29,,,269.38,,71.7,,195.83,,202.6,86.92,207.27,131.98,,274.23,,358.91,132.09,157.76,,,98.5,,,177.18,,157.68,109.45,118.45
2010-12-30,,,269.72,,71.45,,196.11,,202.56,86.61,207.09,131.91,,274.15,,358.7,131.92,157.55,,,98.39,,,176.8,,157.96,109.22,118.65
2010-12-31,,,269.59,,71.53,,195.29,,201.59,86.5,206.96,131.56,,274.41,,359.5,131.38,157.74,,,98.17,,,176.62,,156.61,109.22,118.03
2011-01-03,,,272.16,,73.22,,198.57,,204.47,87.26,209.03,132.79,,277.41,,362.78,133.3,157.75,,,99.48,,,177.72,,158.65,110.54,119.0
2011-01-04,,,270.43,,73.13,,195.3,,203.54,87.77,207.72,131.17,,276.15,,359.51,133.06,156.52,,,99.96,,,178.41,,155.92,110.54,117.64
2011-01-05,,,271.33,,74.19,,196.76,,203.69,88.02,209.04,132.15,,277.48,,358.58,134.3,156.94,,,100.78,,,177.49,,157.26,111.67,117.41
2011-01-06,,,269.4,,73.8,,196.31,,203.83,88.26,208.98,132.48,,276.57,,352.74,134.25,156.53,,,101.52,,,177.42,,156.61,111.3,115.76
2011-01-07,,,271.15,,73.02,,196.03,,202.9,88.31,209.21,131.96,,279.14,,351.49,134.4,155.39,,,101.44,,,178.17,,155.72,111.54,115.54
2011-01-10,,,270.22,,72.92,,196.0,,203.53,87.74,209.28,132.0,,280.57,,353.58,134.37,155.6,,,102.08,,,177.44,,156.17,111.33,115.79
2011-01-11,,,274.52,,73.36,,195.78,,205.86,87.89,210.39,133.08,,278.94,,360.43,134.67,155.35,,,102.55,,,177.74,,156.25,110.94,115.94
2011-01-12,,,277.67,,74.67,,197.87,,206.73,88.33,212.57,134.74,,281.05,,361.35,136.35,156.44,,,103.53,,,178.64,,157.06,110.88,116.46
2011-01-13,,,277.18,,74.32,,197.61,,207.67,87.57,212.75,134.35,,282.3,,353.69,136.17,156.9,,,103.65,,,178.52,,156.41,110.7,116.43
2011-01-14,,,280.06,,75.82,,199.77,,208.51,87.39,213.4,135.46,,282.56,,352.87,136.25,156.7,,,104.77,,,179.38,,158.12,111.42,117.13
2011-01-17,,,280.06,,75.82,,199.77,,208.51,87.39,213.4,135.46,,282.56,,352.87,136.25,156.7,,,104.77,,,179.38,,158.12,111.42,117.13
2011-01-18,,,282.19,,75.04,,202.32,,210.1,87.58,215.77,136.51,,281.68,,357.55,136.67,156.53,,,104.46,,,179.87,,157.41,111.82,117.28
2011-01-19,,,278.81,,73.16,,199.3,,207.84,87.17,213.43,135.01,,277.78,,347.89,135.68,156.09,,,102.99,,,179.45,,155.05,111.02,116.2
2011-01-20,,,276.72,,73.5,,199.57,,207.44,87.45,211.55,134.96,,275.74,,342.53,135.08,155.99,,,101.66,,,180.21,,154.48,111.03,117.29
2011-01-21,,,278.11,,74.12,,200.6,,207.63,87.27,211.56,134.86,,274.55,,337.59,136.13,156.14,,,101.02,,,180.05,,153.01,111.57,116.74
2011-01-24,,,278.85,,73.87,,200.6,,207.37,87.43,213.86,136.46,,276.13,,340.86,138.28,156.69,,,103.03,,,181.15,,154.17,112.38,117.19
2011-01-25,,,277.75,,73.48,,201.88,,209.09,86.98,214.68,136.57,,274.52,,339.21,139.57,156.47,,,103.38,,,180.99,,153.96,112.04,117.88
2011-01-26,,,284.01,,73.31,,202.86,,209.51,86.76,216.49,138.07,,277.1,,352.21,140.57,156.11,,,104.0,,,180.53,,155.88,111.83,118.02
2011-01-27,,,282.87,,73.83,,204.47,,210.69,86.78,217.41,137.72,,278.44,,345.03,140.91,155.0,,,104.87,,,181.07,,155.89,112.0,119.32
2011-01-28,,,281.63,,72.57,,199.77,,207.03,85.23,213.31,134.39,,270.03,,339.62,138.53,153.21,,,102.5,,,178.61,,152.59,109.41,116.11
2011-01-31,,,288.77,,73.28,,202.7,,207.55,85.33,216.3,135.6,,272.2,,345.58,139.18,153.63,,,103.23,,,178.8,,153.47,109.8,115.86
2011-02-01,,,294.21,,74.97,,205.09,,210.33,86.94,219.14,137.56,,278.15,,358.31,140.72,154.85,,,105.07,,,180.91,,156.49,111.93,116.79
2011-02-02,,,294.28,,74.42,,206.06,,209.37,86.72,219.26,137.26,,273.35,,356.21,140.35,154.63,,,105.3,,,180.0,,156.38,112.89,115.23
2011-02-03,,,294.35,,74.33,,206.07,,210.41,86.58,218.99,137.41,,273.41,,360.48,141.05,155.31,,,105.58,,,180.43,,157.49,114.02,116.96
2011-02-04,,,293.25,,74.22,,204.3,,211.06,86.88,220.77,137.92,,274.07,,358.31,141.12,156.06,,,106.86,,,179.48,,160.01,114.01,118.01
2011-02-07,,,295.25,,75.41,,206.54,,212.1,86.58,222.6,139.14,,275.27,,358.11,141.55,155.89,,,107.5,,,180.65,,161.84,114.38,118.5
2011-02-08,,,293.86,,75.96,,207.16,,212.76,86.86,223.63,139.58,,276.53,,359.93,142.42,156.71,,,107.85,,,180.54,,163.46,115.5,120.04
2011-02-09,,,290.19,,75.29,,206.62,,212.64,86.58,223.17,138.72,,277.21,,351.99,142.44,157.12,,,108.27,,,180.25,,164.1,116.62,120.28
2011-02-10,,,293.06,,75.28,,206.98,,213.25,86.63,224.19,139.27,,280.43,,351.86,142.4,156.31,,,106.93,,,180.41,,163.62,116.87,120.12
2011-02-11,,,293.13,,76.49,,209.21,,215.53,86.32,225.94,139.88,,284.19,,352.79,143.91,157.2,,,107.43,,,180.23,,163.94,117.87,121.14
2011-02-14,,,299.39,,76.72,,209.39,,215.81,86.74,225.76,140.22,,283.52,,362.23,143.75,156.98,,,107.91,,,179.11,,163.26,117.68,120.42
2011-02-15,,,296.16,,76.46,,210.38,,214.96,86.89,224.16,139.2,,284.51,,359.58,143.74,157.34,,,107.41,,,179.66,,161.46,117.75,120.41
2011-02-16,,,300.08,,76.85,,212.14,,216.7,87.15,225.37,140.39,,286.59,,363.72,144.4,158.18,,,108.48,,,179.26,,162.51,118.92,121.1
2011-02-17,,,302.83,,76.6,,212.68,,217.28,87.41,225.65,141.03,,287.5,,367.65,145.01,159.73,,,108.58,,,179.9,,164.39,119.07,121.27
2011-02-18,,,303.97,,76.65,,212.93,,219.43,87.28,226.84,141.33,,287.25,,360.59,144.18,159.56,,,108.04,,,180.08,,166.01,119.34,121.72
2011-02-21,,,303.97,,76.65,,212.93,,219.43,87.28,226.84,141.33,,287.25,,360.59,144.18,159.56,,,108.04,,,180.08,,166.01,119.34,121.72
2011-02-22,,,301.35,,74.0,,209.5,,214.97,86.22,220.2,137.66,,276.96,,346.11,140.07,158.95,,,105.12,,,179.4,,162.5,116.12,119.07
2011-02-23,,,306.7,,73.66,,208.01,,212.32,85.57,216.56,135.15,,271.52,,346.25,139.03,158.99,,,103.13,,,178.58,,159.91,114.83,116.96
2011-02-24,,,302.86,,73.55,,207.54,,213.14,85.74,217.48,135.23,,273.23,,345.06,139.53,159.09,,,103.52,,,177.96,,160.33,115.55,116.95
2011-02-25,,,306.96,,74.6,,211.95,,216.11,86.18,219.99,137.37,,274.73,,348.91,141.22,160.29,,,105.5,,,179.28,,163.05,117.15,117.43
2011-02-28,,,308.55,,74.46,,214.68,,216.76,87.22,220.69,138.06,,276.91,,353.22,141.39,160.59,,,105.88,,,180.99,,163.43,118.04,117.82
2011-03-01,,,303.68,,73.03,,209.21,,215.38,86.64,216.17,135.79,,270.54,,346.17,138.59,159.73,,,104.39,,,179.42,,160.03,115.79,116.39
2011-03-02,,,305.3,,72.86,,208.04,,216.58,86.82,217.2,136.58,,271.91,,346.89,138.72,159.64,,,104.98,,,179.89,,161.2,116.12,116.84
2011-03-03,,,309.91,,74.47,,212.32,,221.5,88.24,223.12,139.76,,277.51,,351.78,141.15,161.74,,,106.88,,,181.77,,164.65,118.66,117.96
2011-03-04,,,308.18,,73.35,,210.31,,220.71,88.27,221.32,138.78,,274.74,,349.87,139.56,160.92,,,106.3,,,180.71,,164.14,117.9,117.4
2011-03-07,,,305.87,,72.82,,207.99,,218.16,87.69,218.38,137.07,,272.61,,341.13,138.05,160.63,,,104.6,,,181.07,,162.66,116.77,116.18
2011-03-08,,,303.86,,74.58,,211.39,,220.26,88.21,221.55,138.82,,278.95,,342.54,139.39,162.01,,,104.89,,,182.91,,165.23,117.52,116.91
2011-03-09,,,301.77,,74.47,,213.35,,220.33,88.35,220.63,138.59,,278.38,,334.69,139.39,162.8,,,103.07,,,184.64,,165.88,117.53,117.77
2011-03-10,,,290.75,,72.8,,209.18,,215.97,87.2,215.51,135.79,,276.16,,325.67,137.04,161.77,,,101.15,,,181.89,,163.09,116.25,116.73
2011-03-11,,,295.47,,73.28,,213.1,,216.22,87.54,217.54,136.93,,278.75,,334.94,137.96,161.64,,,102.05,,,182.5,,163.43,116.71,117.44
2011-03-14,,,296.87,,72.64,,210.98,,214.2,87.37,216.56,136.28,,275.39,,333.84,137.45,160.3,,,101.82,,,180.38,,161.59,115.3,116.21
