Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
ERC,Historical,50,-0.0005094183336865383,0.011579369555219269
Naive,N/A,50,-0.00031925094064081186,0.012719176417730545
HRP,GARCH,51,-0.0011674942211183058,0.00977784112111911
HRP,Historical,51,-0.0011744351866944862,0.010637730581544555
MVP,GARCH,51,-0.0010627612153004033,0.008187462904803997
MVP,Historical,51,-0.0013727302745627954,0.008157003275894529
ERC,GARCH,51,-0.0013104106048753,0.010294558861401112
ERC,Historical,51,-0.0013309520754628019,0.011523706990666058
Naive,N/A,51,-0.0014383999788527655,0.01264518436005307
HRP,GARCH,52,0.0033760515822234007,0.009332606335963303
HRP,Historical,52,0.0034519669155647983,0.010595156652313878
MVP,GARCH,52,0.002787407439357188,0.007423508474618871
MVP,Historical,52,0.002993104531740263,0.008180109496551463
ERC,GARCH,52,0.003733859643638639,0.010040633528011893
ERC,Historical,52,0.0037850177551899664,0.011462456421115295
Naive,N/A,52,0.004147225683691341,0.012579949585405174
HRP,GARCH,53,0.001160319277530512,0.01065754361186942
HRP,Historical,53,0.0010169951296996912,0.010597223460399777
MVP,GARCH,53,0.0014438784137525032,0.008427411329371954
MVP,Historical,53,0.0009115480197849427,0.008192205880916917
ERC,GARCH,53,0.001057376791290326,0.011574726066576226
ERC,Historical,53,0.0010017146392672337,0.011456453533996418
Naive,N/A,53,0.0010178860832032281,0.012543620089765986
HRP,GARCH,54,2.2301173666460296e-06,0.011300154427494597
HRP,Historical,54,-5.03921505060111e-05,0.010779092895910657
MVP,GARCH,54,0.00048317976957172934,0.0091713893741768
MVP,Historical,54,-0.00018261107826501188,0.008382665951012303
ERC,GARCH,54,0.0002056828238359794,0.012149742944802542
ERC,Historical,54,0.00019569347037938918,0.011606566460848526
Naive,N/A,54,0.00042707850888901026,0.012636277108327019
HRP,GARCH,55,0.0037114585433491052,0.010080935725931559
HRP,Historical,55,0.0036331075051955616,0.010810140060505473
MVP,GARCH,55,0.0028264917995741014,0.008060345357603629
MVP,Historical,55,0.002233022119937921,0.008417653314015346
ERC,GARCH,55,0.003868088952669567,0.010775873926984763
